experiment,iteration,sigma,attributes,objects,closure
996,1,4326,40,332,4
996,2,2530,40,0,9
997,0,4933,40,202599,0
997,1,4287,40,871,4
997,2,2278,40,0,7
998,0,4933,40,202599,0
998,1,4330,40,663,3
998,2,2548,40,0,7
999,0,4933,40,202599,0
999,1,4305,40,225,4
999,2,709,40,0,9
1000,0,4933,40,202599,0
1000,1,2990,40,1221,5
1000,2,2504,40,0,8
